FeatureID,FeatureName,Cluster 21 Average,Cluster 21 Log2 Fold Change,Cluster 21 P-Value
ENSGACG00000019142,ENSGACG00000019142,6.833409001332076,0.6760067013139643,1
ENSGACG00000019370,capgb,2.0921636224848665,0.3335072208784109,1
ENSGACG00000020257,ubb,2.7419014453419224,0.11024161220326745,1
ENSGACG00000020333,msna,1.3746713431152904,0.014820049063188012,1
ENSGACG00000020358,tagln2,1.9300228999635758,0.2109913075422578,1
ENSGACG00000020547,alox5ap,2.6956874229807815,0.5125373280364842,1
ENSGACG00000020827,ncf1,3.9301501219834583,0.28704841869489117,1
ENSGACG00000020896,rhogb,3.688113970973416,0.2686106790587588,1
ENSGACG00000016901,ENSGACG00000016901,1.0954289876619565,0.16852391729416435,1
ENSGACG00000018552,sh3bgrl,1.7651406676412005,0.15858466741084776,1
ENSGACG00000019287,ENSGACG00000019287,2.555870423125466,0.1956873203329197,1
ENSGACG00000019990,hcls1,1.0629225143062389,0.24248978309605745,1
ENSGACG00000000675,lta4h,3.9853719622624486,0.4618404924502919,1
ENSGACG00000001966,ncf2,3.2181408622160514,0.46253911914633594,1
ENSGACG00000004252,MYL12B,3.018010646736874,0.22368861401241902,1
ENSGACG00000004460,fam49bb,1.2035228026761502,0.3574051712292402,1
ENSGACG00000004882,ENSGACG00000004882,3.9485574020764553,0.4549623048964928,1
ENSGACG00000000546,ENSGACG00000000546,2.802214660965784,0.5712294749338236,1
ENSGACG00000000326,ENSGACG00000000326,25.718103443974865,0.48485557253397715,1
ENSGACG00000000834,npsn,4.625710322944357,0.9829313976631746,1
ENSGACG00000013470,CTSS,2.3604399387338617,0.16184843051012532,1
ENSGACG00000013220,tmem176l.1,1.6358980627329254,0.10830554221731237,1
ENSGACG00000013157,rbm8a,1.5563942785014713,0.3198748410899468,1
ENSGACG00000010464,zgc:92606,1.0355074162953926,0.6812425918178638,1
ENSGACG00000010111,ptpn6,1.3010422227433034,0.2943830563410331,1
ENSGACG00000005864,gapdhs,2.7258440307927128,0.3176170415926891,1
ENSGACG00000003679,id4,1.1569171360577115,0.5087528286925687,1
ENSGACG00000005779,ENSGACG00000005779,1.0519564751019004,0.222354856972047,1
ENSGACG00000011976,ENSGACG00000011976,1.4040446624126257,0.11915990492495232,1
ENSGACG00000014576,ENSGACG00000014576,20.334561483159256,0.2921880319904018,1
ENSGACG00000014503,arpc2,2.021276011913964,0.22333141794429445,1
ENSGACG00000015537,cybb,4.6041698887929785,0.38226544214660896,1
ENSGACG00000015475,atp6v1g1,1.3131831947195352,0.14112635466389845,1
ENSGACG00000017166,mpx,1.4365511357683434,0.6253451534558678,1
ENSGACG00000017305,ENSGACG00000017305,1.3981699985531586,0.5885974618996858,1
ENSGACG00000017611,arpc3,3.139812010756491,0.3000976611851478,1
ENSGACG00000004178,ENSGACG00000004178,1.1107031136965708,0.2755664812901327,1
ENSGACG00000005975,ENSGACG00000005975,1.8838088776024349,0.4826149376887502,1
ENSGACG00000007176,ENSGACG00000007176,1.110311469439273,0.14986058095825328,1
ENSGACG00000007836,ENSGACG00000007836,29.044338121205108,0.11685488295493052,1
ENSGACG00000013298,arhgdia,3.6289756881214474,0.10441154625787141,1
ENSGACG00000013555,coro1a,3.462526878769881,0.2217909609808404,1
ENSGACG00000014415,npsn,32.77122487365101,0.2643313433530263,1
ENSGACG00000015423,ENSGACG00000015423,2.061615370415638,0.3366621617675736,1
ENSGACG00000015525,spi1b,1.226238169599423,0.10577473426231743,1
ENSGACG00000015943,cyba,5.059260515773026,0.39919027408926144,1
ENSGACG00000016070,ENSGACG00000016070,10.702854263434375,0.44546558648252876,1
ENSGACG00000017200,taldo1,9.140976965330735,0.5000709791002946,1
ENSGACG00000009214,cpa1,5.0506443421124745,0.4339369847911101,1
ENSGACG00000007744,gpia,3.4546939936239247,0.49429313164372823,1
