FeatureID,FeatureName,Cluster 13 Average,Cluster 13 Log2 Fold Change,Cluster 13 P-Value
ENSGACG00000016153,rpl9,11.757431565127181,0.03786105631245329,1
ENSGACG00000019181,rps15a,18.469555249034364,0.23088462361105178,1
ENSGACG00000017861,rps6,10.96290274052091,0.18885876332815954,1
ENSGACG00000017164,rps3a,12.847042613175683,0.06046918224494524,1
ENSGACG00000006710,ENSGACG00000006710,2.6308175258920325,0.6423390860798581,1
ENSGACG00000009310,rpl13a,18.127618753626646,0.19970554517356343,1
ENSGACG00000002088,rpl36,11.031688799363863,0.3851287976093638,1
ENSGACG00000004230,RPL5,8.320122421786625,0.2529264859754443,1
ENSGACG00000006229,fkbp2,1.7545429501970358,0.8834541972508766,1
ENSGACG00000008021,uba52,9.58518776485483,0.15801792568851347,1
ENSGACG00000012793,ENSGACG00000012793,3.046524577160308,0.020070702073972768,1
ENSGACG00000000151,ENSGACG00000000151,1.809372417390693,0.9385954551327477,1
ENSGACG00000002118,rpl11,8.1626123160303,0.15703415643361351,1
ENSGACG00000002182,ENSGACG00000002182,17.408854283687976,0.1525994689779533,1
ENSGACG00000003336,ENSGACG00000003336,12.639687537243304,0.0018542823942122588,1
ENSGACG00000003995,rplp1,17.09582787098237,0.09414005134419678,1
ENSGACG00000007961,rpl15,6.962345434190965,0.14219585897598197,1
ENSGACG00000008265,rpl14,9.847372307980864,0.20851757100265766,1
ENSGACG00000009814,rps18,15.384151595136737,0.181696395813018,1
ENSGACG00000002699,ENSGACG00000002699,13.327548125672825,0.3171223083976473,1
ENSGACG00000015245,naca,6.574551566221279,0.06555111416086135,1
ENSGACG00000008262,fance,12.518065810013738,0.3923172068928089,1
ENSGACG00000005260,ddost,1.293975425770314,1.6828307038979133,1
ENSGACG00000013304,ENSGACG00000013304,2.634805123506117,0.0011176752628752062,1
ENSGACG00000013073,rpl10,9.555280782749199,0.10684998573154747,1
ENSGACG00000012484,zgc:171772,14.504886321231176,0.15201602008944848,1
ENSGACG00000015549,rps15,2.6268299282779486,0.15916256473205426,1
ENSGACG00000015568,rps28,7.715004483849352,0.15929883729810568,1
ENSGACG00000016489,rps8a,13.97353893915446,0.22197617981055418,1
ENSGACG00000017191,eef1da,2.501220603434297,0.7544817368072858,1
ENSGACG00000017481,gtpbp4,1.4694297207900175,0.07249639844632971,1
ENSGACG00000001804,zgc:162944,1.712673175249152,1.7537386513121276,1
ENSGACG00000003250,rpl24,4.832968308270017,0.10415657419542201,1
ENSGACG00000005778,dap1b,1.7874406305132302,0.8560361544053533,1
ENSGACG00000007989,itm2bb,3.2000470853025482,0.271765334078756,1
ENSGACG00000000350,ENSGACG00000000350,3.5609246693771657,1.5323393414962576,1
ENSGACG00000018720,rps4x,6.051179379372732,0.19420949722325664,1
ENSGACG00000019593,rpl34,15.762973368474732,0.29175089719209746,1
ENSGACG00000020625,rpl23a,11.628831542072968,0.2026582429945618,1
ENSGACG00000020906,rps14,21.037568112504573,0.22629441543379958,1
ENSGACG00000016901,ENSGACG00000016901,1.1893009884006043,0.28548858420173756,1
ENSGACG00000017440,rpl39,13.235833380548888,0.30113091300284855,1
ENSGACG00000017482,rpl36a,21.24392628903343,0.6225570929092927,1
ENSGACG00000017702,eef1g,6.990258617489554,0.33838740232128295,1
ENSGACG00000018103,rack1,8.656077520773216,0.09187295865614376,1
ENSGACG00000018439,rpl26,13.240817877566494,0.19872971155783814,1
ENSGACG00000019287,ENSGACG00000019287,3.190078091267338,0.5157403502017119,1
ENSGACG00000019282,ENSGACG00000019282,15.819796634475432,0.7802809876632355,1
ENSGACG00000019805,btg1,1.5581537677033903,0.5311527320480612,1
ENSGACG00000020009,rps16,8.537446491754213,0.07054824366227885,1
ENSGACG00000000590,rpl18a,9.579206368433702,0.12990503380550766,1
ENSGACG00000011913,rps7,14.456038250458645,0.04863119059451382,1
ENSGACG00000012791,faua,10.991812823223022,0.0892680104430279,1
ENSGACG00000012858,rps29,5.634475428700935,0.17156993941632193,1
ENSGACG00000001940,RPS20,14.072231980103044,0.15381105110722215,1
ENSGACG00000002767,rpl7,18.14655984229355,0.19395016508454255,1
ENSGACG00000003110,rpl21,12.66361312292781,0.15847071533098633,1
ENSGACG00000013435,rpl17,19.425581777011047,0.2291424547850216,1
ENSGACG00000003476,rps19,11.096487260592731,0.04577221308932211,1
ENSGACG00000014009,si:ch211-79k12.1,1.2780250353139773,0.5880874621092333,1
ENSGACG00000011547,rpl18,12.409403775029944,0.14173601562105054,1
ENSGACG00000010761,rps9,14.576663078284692,0.19358742717047184,1
ENSGACG00000005380,eif3ea,1.0926017462590631,0.08286814143863042,1
ENSGACG00000004699,rpl35a,12.83507982033343,0.339560609632096,1
ENSGACG00000004619,spcs2,1.0008870011351272,0.4070652658592327,1
ENSGACG00000013384,rps3,9.796530438401291,0.18221592029136247,1
ENSGACG00000015169,rpl31,18.06282029239778,0.20931842375063736,1
ENSGACG00000015402,eef1b2,6.371184087902987,0.2637665189429246,1
ENSGACG00000015957,RPL7A,18.17945752260974,0.18587745805017297,1
ENSGACG00000016089,rpl28,12.353577408432766,0.06293920473455383,1
ENSGACG00000016123,rpl37,7.539550188829649,0.07567825999228717,1
ENSGACG00000000474,rpl23,24.200729919876842,0.26841024830325466,1
ENSGACG00000006018,rpsa,12.000675019586316,0.02479693749341294,1
ENSGACG00000009280,ENSGACG00000009280,6.301401129656513,0.15398060520106283,1
ENSGACG00000012781,ENSGACG00000012781,1.0955924444696263,1.254363415795599,1
ENSGACG00000014154,si:dkey-159f12.2,15.789889652369801,0.16618479418450072,1
ENSGACG00000014635,rpl27,14.474979339125545,0.15656364097697484,1
ENSGACG00000014616,grna,1.0796420540132896,1.3423185214285127,1
ENSGACG00000014559,rpl3,7.97120763055426,0.13674332889967067,1
ENSGACG00000015484,fth1b,10.273048353284349,0.23829891195617847,1
ENSGACG00000015499,rplp2l,6.337289508183271,0.2031787157611955,1
ENSGACG00000015680,swap70a,2.060591067077996,1.4131769541258714,1
ENSGACG00000015752,rpl13,13.616648952693927,0.2756485326591882,1
ENSGACG00000017042,rps17,8.876392288951367,0.3968406266172422,1
ENSGACG00000007990,RPS17,2.543090378382181,0.15350087106236088,1
ENSGACG00000006703,rps13,8.539440290561254,0.19183395808588477,1
ENSGACG00000006523,RPL27A,9.759645160471011,0.17471988217622503,1
ENSGACG00000006058,rsl24d1,1.991805008235044,0.1480418132160808,1
ENSGACG00000004968,rpl4,1.900090263111108,0.029156862900603486,1
augustus_masked-chrY-processed-gene-6.13,augustus_masked-chrY-processed-gene-6.13,1.8472545947244927,0.041949734203625466,1
maker-chrY-augustus-gene-46.49,maker-chrY-augustus-gene-46.49,1.7764747370744987,0.19754196342710462,1
