FeatureID,FeatureName,Cluster 07 Average,Cluster 07 Log2 Fold Change,Cluster 07 P-Value
ENSGACG00000010457,ENSGACG00000010457,2.442740853357586,0.6016602800235522,0.29468310471932946
ENSGACG00000003574,rpl35,15.202894887363687,0.595588434267774,0.30250401860069337
ENSGACG00000008262,fance,13.618834526803138,0.5922172953064293,0.3057802358579116
ENSGACG00000004230,RPL5,9.9258828423858,0.5867203379054238,0.31378068759884736
ENSGACG00000015834,btf3,2.3306910526047697,0.5828656818914505,0.3182301042090692
ENSGACG00000017164,rps3a,17.434691411389412,0.5817144293975289,0.31968000553087494
ENSGACG00000015247,nme2a,2.7381365103504387,0.5803838866876457,0.3216523108647149
ENSGACG00000004372,rpl22,8.75791546113969,0.5785507849005747,0.3238074313338207
ENSGACG00000020625,rpl23a,14.161512502698757,0.5629421196676989,0.34753550894838964
ENSGACG00000014467,serbp1a,2.4142224311626985,0.5619887468642897,0.3491557198001668
ENSGACG00000014154,si:dkey-159f12.2,19.69813418456043,0.5614939321627244,0.3497216667497211
ENSGACG00000003995,rplp1,22.400852654443025,0.5610769357850529,0.3501484752147054
ENSGACG00000018439,rpl26,16.127627725760497,0.5586588425555026,0.3532163368299292
maker-chrY-augustus-gene-46.49,maker-chrY-augustus-gene-46.49,2.1645482445919724,0.5570931066414503,0.3557929321106804
ENSGACG00000008496,rplp0,11.815918274624401,0.5554592512191321,0.3581688009113588
ENSGACG00000016153,rpl9,15.918339304814143,0.5509741350693189,0.36634869125875513
ENSGACG00000006818,rps25,18.014719320869304,0.5491631977666831,0.369044331176571
ENSGACG00000002699,ENSGACG00000002699,14.861133795576565,0.5461360948134337,0.3741013721594131
ENSGACG00000020009,rps16,11.228990746871553,0.539693708248675,0.3830604929484063
ENSGACG00000020906,rps14,24.861532515310298,0.5392203422674733,0.3838104886503024
maker-chrY-augustus-gene-11.16,maker-chrY-augustus-gene-11.16,2.8751169317962053,0.5382405173495567,0.3855563635588101
ENSGACG00000019739,cct4,1.4335566872997878,0.5351633582489533,0.38677282107954253
ENSGACG00000006058,rsl24d1,2.467303494409312,0.5273378052504107,0.3886954318687902
ENSGACG00000002643,cct5,1.2528786834586287,0.5232807746549323,0.3965418163969063
ENSGACG00000015752,rpl13,15.391392458580864,0.520812289048413,0.3997696428736086
ENSGACG00000002767,rpl7,21.659189687555333,0.5182931435381133,0.40382750230254694
ENSGACG00000009814,rps18,18.48996502751056,0.5157971475478873,0.4078290732704978
ENSGACG00000008265,rpl14,11.615461365067434,0.5150680125273124,0.40889514365024293
ENSGACG00000004699,rpl35a,13.839806301358363,0.5149375340887241,0.409507912472134
ENSGACG00000015549,rps15,3.2054706547053717,0.5148857395655768,0.40962796212129127
ENSGACG00000013435,rpl17,22.567363442097044,0.5132669106906715,0.411363540014074
ENSGACG00000001940,RPS20,17.208107947305514,0.5126889780858739,0.4123135519488197
ENSGACG00000017440,rpl39,14.614127461404717,0.5105096407292056,0.4155802776582415
ENSGACG00000004055,rpl6,12.032658283305548,0.5087697379648057,0.41862411181799924
ENSGACG00000012791,faua,14.015056605491463,0.508524769329322,0.4189346612365442
ENSGACG00000011558,rps27a,25.978994690798363,0.5069988529471186,0.4215857525833846
ENSGACG00000008736,rps24,17.21574352486092,0.5005694231012363,0.43133640367485826
ENSGACG00000012858,rps29,6.728323749966751,0.4927171751043895,0.44469077615023034
ENSGACG00000003110,rpl21,15.249536306888874,0.49188650477948714,0.4460888908471516
ENSGACG00000016089,rpl28,15.834715931345908,0.48673859382613793,0.45548117900704344
ENSGACG00000002035,rpl8,20.66868048828967,0.48591291439497386,0.4566705906034306
ENSGACG00000011547,rpl18,14.967295922069793,0.47506211393502573,0.4736503961054864
ENSGACG00000018720,rps4x,7.036598694402456,0.47390270262931544,0.47557464623490886
ENSGACG00000002088,rpl36,11.249413616959504,0.47281366471647246,0.4774305975488011
ENSGACG00000015892,nsa2,1.686450695731227,0.4694604165591454,0.4844380661929969
ENSGACG00000017481,gtpbp4,1.8481777480493318,0.46470109774790036,0.49319168086373344
ENSGACG00000003250,rpl24,5.92925595904806,0.46001806502979514,0.501906364727149
ENSGACG00000000590,rpl18a,11.515278907744102,0.4555609380942891,0.5094369251748945
ENSGACG00000013304,ENSGACG00000013304,3.449165172106202,0.4499723665219022,0.5192256211595504
ENSGACG00000015568,rps28,9.048619377706933,0.44787560059466003,0.5236014854656497
ENSGACG00000000741,rps26,12.479569557572528,0.43975720423170017,0.5377103610172478
ENSGACG00000018103,rack1,10.514098298882933,0.4289181342554178,0.5532684184853894
ENSGACG00000019593,rpl34,16.52246988079423,0.4111598172407276,0.5768577602189514
ENSGACG00000003628,rpl30,13.571641137816114,0.40880596679440373,0.5814380293421848
ENSGACG00000004926,rps10,16.129651613787228,0.40179500754683906,0.5955332962458622
ENSGACG00000019181,rps15a,19.912206340842697,0.3883541422223873,0.619206559839384
ENSGACG00000006855,tpt1,5.555664628295032,0.3835044540213417,0.628582192125646
ENSGACG00000015245,naca,7.906226581525917,0.38142282988290166,0.632198146027809
ENSGACG00000003262,snrpb,1.0219714585903448,0.3788052691858568,0.6375406262189839
ENSGACG00000000474,rpl23,25.27946539283086,0.3783899951823946,0.6375406262189839
ENSGACG00000017028,ENSGACG00000017028,3.0462274649655314,0.377785312036488,0.638655991898852
ENSGACG00000017755,ran,1.2860888460791269,0.3695920406607159,0.6551267769067015
ENSGACG00000017042,rps17,8.426917773858381,0.3652350432023219,0.6621129834490663
ENSGACG00000003288,rpl38,4.593673851224257,0.36208196490690336,0.6677532561574283
ENSGACG00000012484,zgc:171772,16.169485409949765,0.35365757219619853,0.6811199266036488
ENSGACG00000011905,rps2,17.85722403442528,0.3500727852737322,0.6861386994726438
ENSGACG00000000061,cnbpa,2.02793580278743,0.3456183144947105,0.6948647318762567
ENSGACG00000017482,rpl36a,16.905812672039705,0.32775381791327485,0.7191274484710591
ENSGACG00000005380,eif3ea,1.2540746172926078,0.3218136457918398,0.7301017516234669
ENSGACG00000020946,mt-nd4l,4.346115547590571,0.31470895923255604,0.7436353971984573
ENSGACG00000020072,eif4a1b,2.433173382685753,0.31295264426386715,0.7477481091911307
ENSGACG00000006229,fkbp2,1.1585839003948872,0.3119521088567532,0.7497744962361372
ENSGACG00000013384,rps3,10.376289923244412,0.3024865534677197,0.7661855388760413
ENSGACG00000006059,RPL19,5.818678076860142,0.29216857214449465,0.7826778603401713
ENSGACG00000019097,prdx2,2.388003881725463,0.2754290804543169,0.8048442758676911
ENSGACG00000020109,atp5f1c,1.1432207503737704,0.2698384094606915,0.8129476898245594
ENSGACG00000015169,rpl31,18.087395300011114,0.23983687250376917,0.8578615759350585
ENSGACG00000006447,ybx1,4.756780827196954,0.2378538064622817,0.8610896405699154
ENSGACG00000020692,ENSGACG00000020692,9.160761173370055,0.23162658608144282,0.8716183650335524
ENSGACG00000017667,eif3f,1.3077076500010578,0.16670531532206745,0.9728779801883556
ENSGACG00000020951,mt-nd5,1.0052283849146366,0.1570572936194027,0.9854701875169043
ENSGACG00000003568,ENSGACG00000003568,1.2117569585518069,0.15188814761700287,0.9897972536826846
ENSGACG00000004038,psma3,1.1713711929274337,0.07463201444795309,1
ENSGACG00000000151,ENSGACG00000000151,1.0174637079853464,0.10752517556642606,1
ENSGACG00000016901,ENSGACG00000016901,1.0619892445734935,0.1352362903234646,1
ENSGACG00000020954,mt-cyb,13.628034017833746,0.1093815149036641,1
ENSGACG00000013220,tmem176l.1,1.6577482837157271,0.1415959142559955,1
ENSGACG00000013157,rbm8a,1.2973122251364697,0.054036528112642035,1
