FeatureID,FeatureName,Cluster 12 Average,Cluster 12 Log2 Fold Change,Cluster 12 P-Value
ENSGACG00000017481,gtpbp4,2.245397125310658,0.8163071603947376,0.05915559397817735
ENSGACG00000003995,rplp1,25.680295577861152,0.8132317159278797,0.06026798921560536
ENSGACG00000017440,rpl39,17.172841428953454,0.8045946817463316,0.06432909193909692
ENSGACG00000002035,rpl8,24.629194484518145,0.8038162072399238,0.06454889373052454
ENSGACG00000012484,zgc:171772,20.769797799528302,0.7983507637688372,0.06714492018970226
ENSGACG00000004230,RPL5,11.092080921217441,0.793989617964904,0.06963515832377136
ENSGACG00000017164,rps3a,19.490170982497194,0.7894065857382633,0.07186989661479892
ENSGACG00000016123,rpl37,11.306622109963838,0.7872474239248537,0.07308291392748761
ENSGACG00000003110,rpl21,17.932946959886728,0.7862701368087723,0.0735785487326149
ENSGACG00000004926,rps10,19.992190664985348,0.7854550392203485,0.07393770538471993
ENSGACG00000013435,rpl17,26.068010528640162,0.7765930501655878,0.0788566494794661
ENSGACG00000018103,rack1,12.734803208351744,0.7727769030907488,0.08100405125921867
ENSGACG00000013384,rps3,13.43210394164263,0.7573997195458424,0.08950904000226372
ENSGACG00000000590,rpl18a,13.610385827216824,0.7570162258877318,0.08971305818286278
ENSGACG00000002118,rpl11,11.353683838330536,0.7521819771805349,0.09270900052574611
ENSGACG00000004055,rpl6,13.62353296485663,0.7359100159213652,0.10352783007176146
ENSGACG00000016153,rpl9,17.555448256190882,0.7329537296819302,0.1054029761680448
ENSGACG00000008262,fance,14.651354413206858,0.731422194706258,0.10644567292204607
ENSGACG00000004372,rpl22,9.491563458098824,0.7304190669649864,0.10711325561188047
ENSGACG00000014635,rpl27,19.81876568376217,0.72345222365123,0.11214945126377412
ENSGACG00000012539,rpl22l1,2.187867930670231,0.723168295365096,0.11274826822486887
ENSGACG00000003288,rpl38,5.589710729902728,0.7101781257525892,0.12243649925041464
ENSGACG00000014559,rpl3,10.978278627889434,0.7096042402022569,0.12295909995465665
ENSGACG00000015892,nsa2,1.9190633967608097,0.703727157095207,0.127713128809522
ENSGACG00000007041,rpl29,8.10173515613787,0.6820303536477583,0.14534385250580473
augustus_masked-chrY-processed-gene-6.13,augustus_masked-chrY-processed-gene-6.13,2.6699575573732015,0.6792023109072483,0.1480463443570533
ENSGACG00000017861,rps6,14.24521672178608,0.6696531351302952,0.1565854701354154
ENSGACG00000009310,rpl13a,23.331647365226406,0.6659814762554506,0.15975338975269437
maker-chrY-augustus-gene-46.49,maker-chrY-augustus-gene-46.49,2.290449100152798,0.6656063155407661,0.16026035563529473
ENSGACG00000006523,RPL27A,12.74225604433864,0.66090971439748,0.16462555306192073
ENSGACG00000005108,psap,2.9263686112145244,0.6608829300972819,0.16562531590620042
ENSGACG00000015245,naca,9.21379877305909,0.6537947348999666,0.17176391779575953
ENSGACG00000002699,ENSGACG00000002699,15.71669126068214,0.6533122612890709,0.17227657151468023
ENSGACG00000011913,rps7,20.26585210324578,0.6339981864200683,0.1919547879685344
ENSGACG00000000825,PDCL3,2.550126003471525,0.6266187175405006,0.19980216975415055
ENSGACG00000003895,rps23,14.72864618417209,0.6093556687861814,0.2204064625484545
ENSGACG00000002088,rpl36,12.08632273776154,0.6054626628737392,0.22498941754827403
ENSGACG00000007990,RPS17,3.2635885046890536,0.6043431978039917,0.22650667726643553
ENSGACG00000009280,ENSGACG00000009280,8.078957949526231,0.6036226475102646,0.2273898149922283
ENSGACG00000017491,rpl12,15.328641350982371,0.6008896183385315,0.23013265498489813
ENSGACG00000012791,faua,14.646413769125656,0.5935615887112751,0.23829076052798137
ENSGACG00000006818,rps25,18.373669159875913,0.5924805819875276,0.23952489220749956
ENSGACG00000012858,rps29,7.066293392340366,0.5859917709044797,0.2481990017033907
ENSGACG00000018439,rpl26,16.291229549514703,0.5852613365006838,0.24895969058389814
ENSGACG00000007961,rpl15,8.89893738754525,0.5840518263353194,0.25060878696438765
ENSGACG00000017702,eef1g,7.8044591139639,0.5823814014379698,0.2527892495401204
ENSGACG00000010916,rps12,15.084707516939336,0.5822283673851505,0.2529399093038553
ENSGACG00000007282,cxcr4a,5.827950262292854,0.5798182669995671,0.25624704565463025
ENSGACG00000003336,ENSGACG00000003336,17.7137163462497,0.5769464121922172,0.2594231878568819
ENSGACG00000010761,rps9,17.8548177916196,0.5712514250106548,0.2672529282067212
ENSGACG00000010457,ENSGACG00000010457,2.3731839535803703,0.5606662881514868,0.2814819820007723
ENSGACG00000000741,rps26,13.274505769425332,0.5537870844225208,0.2899484525758519
ENSGACG00000020692,ENSGACG00000020692,11.004237944248288,0.5497297685621718,0.2953989200799794
ENSGACG00000001940,RPS20,17.470033731397233,0.5470778298167644,0.298690931447682
ENSGACG00000016489,rps8a,16.50074635444971,0.5411963516211786,0.30669397919688746
ENSGACG00000003574,rpl35,14.603873986189212,0.534754070429599,0.3159647184342284
ENSGACG00000006058,rsl24d1,2.4627854648835106,0.5324378960908351,0.31919579532597897
ENSGACG00000015402,eef1b2,7.2636679363978445,0.529649614902107,0.32300971904764114
ENSGACG00000008265,rpl14,11.570988438173197,0.5164583779155185,0.3416181821404815
ENSGACG00000002835,rps5,15.965733218266756,0.48679819926075796,0.3794789610820566
ENSGACG00000017191,eef1da,1.9854690028013615,0.48227049989763926,0.387343035221544
ENSGACG00000020009,rps16,10.687618024400463,0.4622992978215743,0.42002916729208617
ENSGACG00000003476,rps19,14.126473784376874,0.4620218162718013,0.42049454878406095
ENSGACG00000008021,uba52,11.121641045974458,0.43464896690569965,0.4672197257070526
ENSGACG00000018720,rps4x,6.793720570572402,0.42051807498700455,0.49044790451753806
ENSGACG00000003250,rpl24,5.7255365722706655,0.4067616273292636,0.5168135325273333
ENSGACG00000020625,rpl23a,12.8432461589476,0.4023565149765722,0.5244098070077481
ENSGACG00000006018,rpsa,14.842783436420856,0.38751206012860084,0.5464404897852857
ENSGACG00000015549,rps15,2.909369445985985,0.35567963589745233,0.6024130153871656
ENSGACG00000000151,ENSGACG00000000151,1.1556920163501303,0.32365506367062946,0.6619591465858861
ENSGACG00000003628,rpl30,12.816868143937798,0.3170205108499409,0.6708850543613237
ENSGACG00000005380,eif3ea,1.222013882660492,0.2824685426474186,0.7373183348863734
ENSGACG00000019847,cct7,1.3553275331227346,0.2742762090074211,0.7532331136866735
ENSGACG00000004968,rpl4,2.185271999034345,0.2679549433370836,0.7607341796628079
ENSGACG00000008496,rplp0,9.93756126108997,0.26627399891293324,0.7628717775608884
ENSGACG00000013073,rpl10,10.220685288861855,0.23602950752726137,0.809442704936675
ENSGACG00000012793,ENSGACG00000012793,3.3949761413569295,0.20447999409313988,0.8630897888527892
maker-chrY-augustus-gene-11.16,maker-chrY-augustus-gene-11.16,2.351579103191389,0.2022759413574604,0.8667861585633655
ENSGACG00000015499,rplp2l,6.112162906557207,0.17281155162724815,0.9195790698698488
ENSGACG00000014467,serbp1a,1.910521944281445,0.1700757764827665,0.9234535036311807
ENSGACG00000006703,rps13,8.244008957730427,0.16145898266438286,0.9389335984137624
ENSGACG00000017667,eif3f,1.2845674611123106,0.13910213883081246,0.9659860884375652
ENSGACG00000008253,ENSGACG00000008253,1.378523438385323,0.12052275243197885,0.9927182442941004
ENSGACG00000005189,rplp2,9.706355866035791,0.09724154490776282,1
ENSGACG00000006059,RPL19,5.049589470178191,0.05837412103509765,1
ENSGACG00000002182,ENSGACG00000002182,16.699711953380795,0.10596627218938126,1
ENSGACG00000013304,ENSGACG00000013304,2.7715338500934905,0.08607796472114826,1
ENSGACG00000006855,tpt1,4.489370675208089,0.030245330133530146,1
ENSGACG00000019282,ENSGACG00000019282,9.488967526462938,0.038012867506748815,1
ENSGACG00000013530,hsp90ab1,8.291908083399022,0.08399079777997809,1
