FeatureID,FeatureName,Cluster 03 Average,Cluster 03 Log2 Fold Change,Cluster 03 P-Value
ENSGACG00000004430,rpia,1.64427197424641,1.2751259940029382,7.582314202375777e-05
ENSGACG00000013298,arhgdia,6.575182218492587,1.2479389246224846,0.00011347879058155413
ENSGACG00000001673,rac2,1.211420104117679,1.2404595982264555,0.00012943380458678682
ENSGACG00000011886,rap1aa,1.4374730012245311,1.233151841665014,0.00014370745110425443
ENSGACG00000011456,ada,1.3296378837383847,1.2143725558385128,0.0001902205387535414
ENSGACG00000007176,ENSGACG00000007176,1.875581915472026,1.1652419606154119,0.0003925275615291431
ENSGACG00000006313,ostf1,1.1628581590705966,1.1034194109686606,0.0009155261092136343
ENSGACG00000009846,arpc4,3.7234986362690563,1.0891725816009903,0.0010924392315264059
ENSGACG00000020938,mt-co2,104.30987512620636,1.0742460798759659,0.001324279096556411
ENSGACG00000013244,ENSGACG00000013244,1.5275655948098492,1.0439231105846956,0.001954452474182743
ENSGACG00000014908,arl6ip1,1.533282630289005,1.0169262143753457,0.002711943955833796
ENSGACG00000007959,lcp1,9.810564308334406,1.0029147557598281,0.0031798440011621344
ENSGACG00000004818,ENSGACG00000004818,1.780363703870913,0.9981040312247462,0.0033787316308293257
ENSGACG00000010458,BRK1,2.061615564224787,0.9948487208048157,0.0035079080042092047
ENSGACG00000001072,si:ch211-191j22.3,1.0762483572139598,0.9842807561964166,0.003977073322711135
ENSGACG00000017701,ENSGACG00000017701,1.4569240644639578,0.9797758433401308,0.00418513305293424
ENSGACG00000020929,mt-nd2,8.084282445835278,0.9702868173955053,0.004637155459797554
ENSGACG00000011650,tegt,1.4346473400106954,0.948507715170488,0.005990847986184475
ENSGACG00000019805,btg1,1.8143373514884253,0.9447917162929108,0.006249508233883479
ENSGACG00000001936,rnasekb,1.2057030686385233,0.935238300277941,0.00693787341109706
ENSGACG00000020925,mt-nd1,7.316556865341281,0.9223163852194867,0.007898128994637585
ENSGACG00000020942,mt-co3,39.673466277179244,0.9177685520875363,0.008283297083165372
ENSGACG00000018641,reep5,1.044377527243953,0.9175166620796783,0.00838339204200571
ENSGACG00000020940,ENSGACG00000020940,24.30462922207566,0.9132908153157606,0.008681405067228115
ENSGACG00000020935,mt-co1,20.365788916091734,0.8888067232892594,0.011216901926951487
ENSGACG00000003653,zgc:64051,4.980983589477405,0.8887326689003214,0.01123659396402061
ENSGACG00000010464,zgc:92606,1.0555487459963266,0.8647685416248995,0.014380519775334973
ENSGACG00000008253,ENSGACG00000008253,2.054912832973363,0.8581543232977079,0.015319735120079236
ENSGACG00000013901,zgc:92027,1.7693896242729932,0.8459402933962041,0.017289933828826685
ENSGACG00000013220,tmem176l.1,2.4064776584157053,0.8334240726661581,0.01952217065867963
ENSGACG00000011811,COX7A2,1.4128963199693094,0.8243359365175865,0.02128243247751177
ENSGACG00000019287,ENSGACG00000019287,3.4447438718715953,0.7781514096289657,0.03201165440972037
ENSGACG00000013667,lgals9l6,1.0781540357070118,0.7734455495707171,0.033681598928361985
ENSGACG00000010310,ppdpfb,3.0703109045126293,0.762394830565467,0.0367926496057622
ENSGACG00000006710,ENSGACG00000006710,2.5783830010992883,0.7577985736755433,0.038597644011108406
ENSGACG00000020954,mt-cyb,19.334882564402115,0.7518048263170627,0.040204767817524405
ENSGACG00000007282,cxcr4a,6.074974470592193,0.687567969844262,0.06813920865858374
ENSGACG00000020946,mt-nd4l,5.218076279233661,0.6697789293414094,0.0782851981381847
ENSGACG00000012607,ENSGACG00000012607,1.5566107635660202,0.6286661718220914,0.1058636445725558
ENSGACG00000020951,mt-nd5,1.2965842188416559,0.626386860903707,0.1080237960631403
ENSGACG00000007723,si:dkey-262k9.4,1.0414861529786328,0.6195460824119634,0.11307708426437782
ENSGACG00000017070,anxa4,1.5731047394886424,0.6153525089042529,0.11605365934943974
ENSGACG00000001954,ENSGACG00000001954,1.8417396939574826,0.612100423645269,0.11842089684506855
ENSGACG00000020286,prdx5,1.8165058821874154,0.6008351101290546,0.1278689821842642
ENSGACG00000015206,cirbpa,1.032286325770796,0.5943399763558129,0.13356002976995215
ENSGACG00000005189,rplp2,12.617563015548445,0.571876090626739,0.15286415625942645
ENSGACG00000012630,cox6a1,1.0263064380857019,0.5586896434471252,0.16640013384432809
ENSGACG00000007989,itm2bb,3.602652334588969,0.54294453864887,0.18285479073882407
ENSGACG00000020257,ubb,3.4118216330778357,0.5203675725215793,0.20874204308598862
ENSGACG00000018149,atp5po,1.0217722375332678,0.49353280612152844,0.2432847256491857
ENSGACG00000013795,csf3r,1.3678828797023928,0.4922121631918653,0.2458530662253043
ENSGACG00000015475,atp6v1g1,1.5609478249640005,0.47432101880584754,0.26938207392332236
ENSGACG00000001512,DBI,1.466715309135156,0.46518684748200756,0.2812358735237347
ENSGACG00000017044,anxa5b,1.3088725594692667,0.4511774294702263,0.30251271528085677
ENSGACG00000010476,fosab,1.092150915673221,0.4332946339253993,0.33142501339613917
ENSGACG00000019282,ENSGACG00000019282,11.623587398793141,0.39788508914541687,0.38104770119183917
ENSGACG00000009305,atp5if1b,2.0191649329657677,0.39164980013472506,0.3922297406262808
ENSGACG00000006713,ENSGACG00000006713,2.103803343277868,0.3856673580368901,0.4018090635167113
ENSGACG00000017032,cfl1,1.8023775761182372,0.34894967510776653,0.4709062304872004
ENSGACG00000015963,cox4i1,2.5540691720500046,0.33203522030684174,0.4995567080787172
ENSGACG00000019326,ponzr1,2.0522185978624963,0.33000366745117127,0.5024119881138892
ENSGACG00000000860,ENSGACG00000000860,9.154550915364144,0.3101402683280532,0.5351554235251319
ENSGACG00000016901,ENSGACG00000016901,1.1461013309420365,0.277428566492392,0.6043278136663587
ENSGACG00000001066,ENSGACG00000001066,1.1052935259701309,0.21650885105734935,0.7263202887673804
ENSGACG00000000825,PDCL3,1.9467491502297936,0.16997470920904856,0.8220261152603944
ENSGACG00000005090,ENSGACG00000005090,1.0872881498633642,0.15866302582024075,0.8466595893583668
ENSGACG00000004038,psma3,1.2036659640425023,0.1261699923221633,0.8995627786398611
ENSGACG00000005975,ENSGACG00000005975,1.4118449111455567,0.0614439693813823,1
ENSGACG00000009661,NDUFA4,1.6275151461178496,0.006280027723066239,1
