FeatureID,FeatureName,Cluster 21 Average,Cluster 21 Log2 Fold Change,Cluster 21 P-Value,Cluster 22 Average,Cluster 22 Log2 Fold Change,Cluster 22 P-Value
ENSGACG00000003336,ENSGACG00000003336,7.514488342970616,-0.578052197104443,0.19389106701374922,11.215969318681715,0.578052197104443,0.19389106701374922
ENSGACG00000008021,uba52,6.007087014872509,-0.5679866351584058,0.20782027285557564,8.903798741094667,0.5679866351584058,0.2078202728555901
ENSGACG00000012858,rps29,3.3287342157386144,-0.5679294561099075,0.20899608220121269,4.933894046708973,0.5679294561099075,0.2089960822012091
ENSGACG00000013384,rps3,5.602640730004945,-0.5606509298898343,0.21820649272942652,8.262231070203786,0.5606509298898343,0.21820649272943898
ENSGACG00000010761,rps9,6.6018349905456635,-0.562129057313991,0.2183465672493599,9.745651578390579,0.562129057313991,0.21834656724935947
ENSGACG00000019097,prdx2,3.3207865813198194,-0.5594244151354677,0.21996103739182793,4.893181875033184,0.5594244151354677,0.21996103739182704
ENSGACG00000003476,rps19,6.429194709559618,-0.5536811799224264,0.22866747362343226,9.43539675286129,0.5536811799224264,0.22866747362342604
ENSGACG00000015892,nsa2,0.8300862615185827,-0.5575224641069443,0.2296308823467601,1.2218331062699415,0.5575224641069443,0.22963088234673487
ENSGACG00000007990,RPS17,1.210248107884274,-0.5545347501436786,0.23258921762782625,1.7775308518446467,0.5545347501436786,0.2325892176278189
ENSGACG00000015402,eef1b2,3.9786740970978447,-0.5443899810661863,0.2413200417325634,5.80171844179806,0.5443899810661863,0.24132004173255933
ENSGACG00000002699,ENSGACG00000002699,6.854834686210636,-0.5439299744338024,0.24210388015810472,9.99226438842668,0.5439299744338024,0.24210388015810472
ENSGACG00000017702,eef1g,3.416599729590847,-0.5408441512630491,0.2482202843059951,4.969926658422027,0.5408441512630491,0.2482202843060549
ENSGACG00000020009,rps16,5.719206034813936,-0.5320071760863936,0.26144640529782087,8.268314498155341,0.5320071760863936,0.2614464052978211
ENSGACG00000018439,rpl26,6.862782320629431,-0.5326324498350528,0.2621016794724871,9.92581463695585,0.5326324498350528,0.2621016794724957
ENSGACG00000004968,rpl4,1.3568378093864917,-0.5306323284336341,0.26833094723202056,1.9600336903912867,0.5306323284336341,0.26833094723202033
ENSGACG00000014492,hbae5,168.84749322729851,-0.5119312635580808,0.2970451073998283,240.71984017502942,0.5119312635580808,0.2970451073998283
