FeatureID,FeatureName,ROB Average,ROB Log2 Fold Change,ROB P-Value,SAY Average,SAY Log2 Fold Change,SAY P-Value
ENSGACG00000003895,rps23,5.874686028257457,-0.1406550760154639,1,6.512793776667993,0.1406550760154639,1
ENSGACG00000004372,rpl22,3.586479591836735,0.21133559700303461,1,3.10889459025615,-0.21133559700303461,1
ENSGACG00000004517,alpl,1.0710753532182105,0.4216083764465575,1,0.7942431434960967,-0.4216083764465575,1
ENSGACG00000004926,rps10,6.734791993720566,-0.10054558155011328,1,7.261651597678599,0.10054558155011328,1
ENSGACG00000005189,rplp2,4.397900313971743,0.027944527960281018,1,4.3342982973644135,-0.027944527960281018,1
ENSGACG00000007041,rpl29,2.9373430141287287,-0.11650829187488831,1,3.199665235227133,0.11650829187488831,1
ENSGACG00000000741,rps26,4.316758241758242,-0.308677644189292,1,5.378160714530712,0.308677644189292,1
ENSGACG00000000618,lrp1aa,1.03861852433281,0.7929244982960835,1,0.5900091923113862,-0.7929244982960835,1
ENSGACG00000008496,rplp0,3.8623626373626374,-0.12827785626579136,1,4.243527652393431,0.12827785626579136,1
ENSGACG00000003361,col1a1b,3.8461342229199373,0.5013987134644466,1,2.7231193491294747,-0.5013987134644466,1
ENSGACG00000003288,rpl38,2.5154042386185242,0.18148978621373635,1,2.223880801789071,-0.18148978621373635,1
ENSGACG00000006059,RPL19,3.0184850863422295,0.017056211817544575,1,2.995431284042422,-0.017056211817544575,1
ENSGACG00000006673,rbp4,5.14440737833595,0.11722795400826769,1,4.7654588609765804,-0.11722795400826769,1
ENSGACG00000014492,hbae5,22.91452119309262,0.21850046826443847,1,19.810693264916928,-0.21850046826443847,1
ENSGACG00000016153,rpl9,6.101883830455259,-0.14013677349834275,1,6.762413050338195,0.14013677349834275,1
ENSGACG00000019181,rps15a,7.546212715855574,-0.28279500988611783,1,9.235913125797468,0.28279500988611783,1
ENSGACG00000019097,prdx2,2.0285518053375196,0.7478366087675459,1,1.202711045865518,-0.7478366087675459,1
ENSGACG00000018430,ENSGACG00000018430,0.8925627943485087,-0.2819107346265064,1,1.08924773965179,0.2819107346265064,1
ENSGACG00000018299,si:ch211-156l18.7,5.079493720565149,-1.4183398030023544,1,13.68367472937561,1.4183398030023544,1
ENSGACG00000017861,rps6,5.404062009419152,-0.40373447537920537,1,7.193573613950362,0.40373447537920537,1
ENSGACG00000017164,rps3a,6.540051020408163,-0.22997225884128047,1,7.715504822533512,0.22997225884128047,1
ENSGACG00000017044,anxa5b,1.3956436420722136,-0.6315251589073017,1,2.17849547930358,0.6315251589073017,1
ENSGACG00000016657,arpc1b,1.4930141287284144,-0.0014861919186435202,1,1.497715642021211,0.0014861919186435202,1
ENSGACG00000016593,actb1,2.1096938775510203,0.6046708785816726,1,1.384252335807483,-0.6046708785816726,1
ENSGACG00000003990,lgals3b,0.5517660910518054,-1.1781628097886774,1,1.2707890295937547,1.1781628097886774,1
ENSGACG00000004818,ENSGACG00000004818,1.233359497645212,-0.31629372865217,1,1.5431009645067022,0.31629372865217,1
ENSGACG00000004515,ENSGACG00000004515,20.8210557299843,0.9815089549699967,1,10.597472800362205,-0.9815089549699967,1
ENSGACG00000005421,ENSGACG00000005421,1.1684458398744113,2.1303062455899586,1,0.24961927367020184,-2.1303062455899586,1
ENSGACG00000006710,ENSGACG00000006710,9.509850863422292,2.1528052722102022,1,2.1331101568180886,-2.1528052722102022,1
ENSGACG00000006713,ENSGACG00000006713,1.7039835164835166,-0.7353200447778692,1,2.8592753165859484,0.7353200447778692,1
ENSGACG00000007324,ENSGACG00000007324,0.9899332810047097,-0.3532495163467687,1,1.2707890295937547,0.3532495163467687,1
ENSGACG00000009305,atp5if1b,1.02239010989011,0.39616117048613114,1,0.7715504822533511,-0.39616117048613114,1
ENSGACG00000009310,rpl13a,7.854552590266876,-0.19295981171675836,1,9.031679174612757,0.19295981171675836,1
ENSGACG00000011212,ENSGACG00000011212,2.0285518053375196,-0.3301659032337272,1,2.564270720430255,0.3301659032337272,1
ENSGACG00000002088,rpl36,5.387833594976453,0.04063640984807959,1,5.264697408316985,-0.04063640984807959,1
ENSGACG00000003021,klf2a,1.135989010989011,0.21575968829848235,1,0.9757844334380618,-0.21575968829848235,1
ENSGACG00000004230,RPL5,3.992189952904239,-0.24043409865034726,1,4.742766199733835,0.24043409865034726,1
ENSGACG00000007843,ptprc,0.45439560439560445,-1.5473121550042164,1,1.3615596745647374,1.5473121550042164,1
ENSGACG00000008021,uba52,4.170702511773941,-0.2706834792032522,1,5.060463457132274,0.2706834792032522,1
ENSGACG00000012793,ENSGACG00000012793,2.369348508634223,-0.4448084691748504,1,3.245050557712624,0.4448084691748504,1
ENSGACG00000012927,ENSGACG00000012927,7.805867346938776,1.7518329964778405,1,2.3146514467600534,-1.7518329964778405,1
ENSGACG00000014467,serbp1a,1.1035321821036108,0.2077038895071687,1,0.9530917721953162,-0.2077038895071687,1
ENSGACG00000001460,ENSGACG00000001460,0.45439560439560445,-1.2312846615565385,1,1.08924773965179,1.2312846615565385,1
ENSGACG00000000151,ENSGACG00000000151,1.135989010989011,-0.18278968819179253,1,1.2934816908365003,0.18278968819179253,1
ENSGACG00000002118,rpl11,4.690011773940346,-0.1401367734983432,1,5.196619424588747,0.1401367734983432,1
ENSGACG00000002182,ENSGACG00000002182,8.876942700156986,-0.3248909611930535,1,11.187481992673591,0.3248909611930535,1
ENSGACG00000002835,rps5,6.264167974882261,-0.06324139933277584,1,6.580871760396231,0.06324139933277584,1
ENSGACG00000003336,ENSGACG00000003336,7.3677001569858716,0.1263482320212752,1,6.785105711580941,-0.1263482320212752,1
ENSGACG00000003398,icn,3.878591051805338,0.22288141741066636,1,3.3358212026836065,-0.22288141741066636,1
ENSGACG00000003403,ENSGACG00000003403,1.7851255886970174,0.5125051317235995,1,1.2480963683510091,-0.5125051317235995,1
ENSGACG00000003457,fabp11a,1.2171310832025117,-0.10927134848715814,1,1.3161743520792462,0.10927134848715814,1
ENSGACG00000003628,rpl30,5.550117739403454,-0.20730915544819428,1,6.444715792939757,0.20730915544819428,1
ENSGACG00000003995,rplp1,8.29271978021978,-0.0406098507399939,1,8.577825949757845,0.0406098507399939,1
ENSGACG00000006511,col1a2,4.057103610675039,0.2585830020567905,1,3.4038991864118433,-0.2585830020567905,1
ENSGACG00000007961,rpl15,3.489109105180534,-0.14593306510753168,1,3.8804450725095014,0.14593306510753168,1
ENSGACG00000008253,ENSGACG00000008253,0.519309262166405,-1.3128047425722904,1,1.3161743520792462,1.3128047425722904,1
ENSGACG00000008265,rpl14,4.836067503924647,0.04208672954831982,1,4.720073538491089,-0.04208672954831982,1
ENSGACG00000009814,rps18,6.3453100470957615,-0.3027894643024225,1,7.8743534512327304,0.3027894643024225,1
ENSGACG00000002699,ENSGACG00000002699,5.306691522762952,-0.2919294904514973,1,6.535486437910739,0.2919294904514973,1
ENSGACG00000000061,cnbpa,1.02239010989011,0.6185535918225791,1,0.6580871760396231,-0.6185535918225791,1
ENSGACG00000015245,naca,3.570251177394035,-0.06169268452439569,1,3.7442891050530274,0.06169268452439569,1
ENSGACG00000002997,ENSGACG00000002997,2.969799843014129,0.6739667121411856,1,1.8607982219051409,-0.6739667121411856,1
ENSGACG00000011650,tegt,1.03861852433281,-0.12461334151194381,1,1.134633062137281,0.12461334151194381,1
ENSGACG00000010752,cd63,1.0548469387755102,-0.1850491953739175,1,1.202711045865518,0.1850491953739175,1
ENSGACG00000010457,ENSGACG00000010457,0.9412480376766091,-0.2923524813481534,1,1.1573257233800267,0.2923524813481534,1
ENSGACG00000010310,ppdpfb,1.4930141287284144,-0.4272500977905457,1,2.01964685060436,0.4272500977905457,1
ENSGACG00000009964,tktb,1.6066130298273156,0.99937537576351,1,0.7942431434960967,-0.99937537576351,1
ENSGACG00000009225,ENSGACG00000009225,1.7202119309262167,0.712322322154607,1,1.0438624171662987,-0.712322322154607,1
ENSGACG00000008262,fance,5.744858712715856,0.15162935087876672,1,5.196619424588747,-0.15162935087876672,1
ENSGACG00000007164,pgd,2.4018053375196233,0.8619696585314178,1,1.3161743520792462,-0.8619696585314178,1
ENSGACG00000006447,ybx1,2.3368916797488226,0.15076442576839444,1,2.110417495575343,-0.15076442576839444,1
ENSGACG00000003794,krt8,3.6838500784929358,-0.05951831329005852,1,3.857752411266756,0.05951831329005852,1
ENSGACG00000013304,ENSGACG00000013304,1.5741562009419152,0.0740648410885334,1,1.497715642021211,-0.0740648410885334,1
ENSGACG00000013073,rpl10,4.754925431711146,-0.10777348189727931,1,5.151234102103256,0.10777348189727931,1
ENSGACG00000013002,ENSGACG00000013002,3.878591051805338,3.7318950648985236,1,0.2723119349129475,-3.7318950648985236,1
ENSGACG00000012484,zgc:171772,6.572507849293564,-0.36380874706136357,1,8.509747966029607,0.36380874706136357,1
ENSGACG00000012518,col6a2,1.5741562009419152,0.16287410804638935,1,1.4069449970502286,-0.16287410804638935,1
ENSGACG00000015206,cirbpa,0.9737048665620095,-0.2987059771694846,1,1.202711045865518,0.2987059771694846,1
ENSGACG00000015519,ifi30,0.5355376766091052,-1.2697360206804043,1,1.3161743520792462,1.2697360206804043,1
ENSGACG00000015549,rps15,1.8338108320251179,-0.1335188947338355,1,2.01964685060436,0.1335188947338355,1
ENSGACG00000015568,rps28,3.813677394034537,-0.19924307695667154,1,4.402376281092651,0.19924307695667154,1
ENSGACG00000016489,rps8a,6.329081632653062,-0.2686724783978942,1,7.6701195000480205,0.2686724783978942,1
ENSGACG00000017089,emilin2a,0.6004513343799058,-1.2489961121537712,1,1.4523303195357198,1.2489961121537712,1
ENSGACG00000017191,eef1da,0.9412480376766091,-0.2923524813481534,1,1.1573257233800267,0.2923524813481534,1
ENSGACG00000017701,ENSGACG00000017701,1.2009026687598117,0.26240978159730377,1,0.9984770946808074,-0.26240978159730377,1
ENSGACG00000002035,rpl8,7.17295918367347,-0.424859910415031,1,9.68976635065238,0.424859910415031,1
ENSGACG00000002393,ENSGACG00000002393,1.7039835164835166,1.0834396405519844,1,0.7942431434960967,-1.0834396405519844,1
ENSGACG00000003250,rpl24,2.5154042386185242,0.0034914842357418596,1,2.518885397944764,-0.0034914842357418596,1
ENSGACG00000006855,tpt1,2.580317896389325,0.09248478015499173,1,2.4281147529737814,-0.09248478015499173,1
ENSGACG00000007282,cxcr4a,1.4605572998430143,-0.09604418931517245,1,1.5657936257494478,0.09604418931517245,1
ENSGACG00000007959,lcp1,1.4767857142857144,-0.21778039720679088,1,1.7246422544486673,0.21778039720679088,1
ENSGACG00000007989,itm2bb,4.657554945054946,0.1955233017902045,1,4.084679023694212,-0.1955233017902045,1
ENSGACG00000001423,PLA1A,1.3956436420722136,-0.3714623196047986,1,1.8154128994196497,0.3714623196047986,1
ENSGACG00000001123,ENSGACG00000001123,7.789638932496076,0.6215560799841024,1,5.083156118375019,-0.6215560799841024,1
ENSGACG00000000344,ENSGACG00000000344,1.752668759811617,-0.18210491875837365,1,1.9969541893616147,0.18210491875837365,1
ENSGACG00000000350,ENSGACG00000000350,1.6066130298273156,-0.13448037097128063,1,1.7700275769341585,0.13448037097128063,1
ENSGACG00000018720,rps4x,3.391738618524333,-0.07319325018713507,1,3.585440476353808,0.07319325018713507,1
ENSGACG00000019081,ENSGACG00000019081,3.1158555729984303,2.594339268642165,1,0.4992385473404037,-2.594339268642165,1
ENSGACG00000019142,ENSGACG00000019142,1.249587912087912,-0.49293434188375695,1,1.7700275769341585,0.49293434188375695,1
ENSGACG00000019326,ponzr1,0.7627354788069074,-0.6969482339053503,1,1.2480963683510091,0.6969482339053503,1
ENSGACG00000019593,rpl34,7.108045525902669,-0.17221211399994196,1,8.055894741174695,0.17221211399994196,1
ENSGACG00000020072,eif4a1b,1.3469583987441132,0.0848715960451163,1,1.2707890295937547,-0.0848715960451163,1
ENSGACG00000000850,ENSGACG00000000850,0.6329081632653062,-1.302374837186222,1,1.5884862869921934,1.302374837186222,1
ENSGACG00000020086,ENSGACG00000020086,2.255749607535322,-2.542489488733988,1,13.297899488248934,2.542489488733988,1
ENSGACG00000020257,ubb,4.3005298273155415,-0.09875347657315858,1,4.629302893520107,0.09875347657315858,1
ENSGACG00000020298,pcolcea,8.860714285714286,0.4710940907189718,1,6.422023131697011,-0.4710940907189718,1
ENSGACG00000020358,tagln2,1.135989010989011,0.3176393023176959,1,0.9077064497098248,-0.3176393023176959,1
ENSGACG00000020625,rpl23a,5.744858712715856,0.07230689821736114,1,5.491624020744441,-0.07230689821736114,1
ENSGACG00000020692,ENSGACG00000020692,3.4079670329670333,-0.22919005482811494,1,4.016601039965975,0.22919005482811494,1
ENSGACG00000020827,ncf1,0.5679945054945055,-0.9770561530980856,1,1.134633062137281,0.9770561530980856,1
ENSGACG00000020906,rps14,9.607221350078493,-0.09871787308096858,1,10.347853526692003,0.09871787308096858,1
ENSGACG00000016901,ENSGACG00000016901,4.852295918367347,0.709868758568525,1,2.9727386227996764,-0.709868758568525,1
ENSGACG00000017032,cfl1,1.1846742543171116,0.14993505233889148,1,1.0665550784090443,-0.14993505233889148,1
ENSGACG00000017440,rpl39,6.18302590266876,-0.010869150582342169,1,6.263174502997791,0.010869150582342169,1
ENSGACG00000017482,rpl36a,7.919466248037677,-0.18472134739139312,1,9.054371835855504,0.18472134739139312,1
ENSGACG00000017697,ENSGACG00000017697,2.596546310832025,-0.40102677714693713,1,3.4492845088973345,0.40102677714693713,1
ENSGACG00000017702,eef1g,2.791287284144427,0.005876104680947014,1,2.7911973328577115,-0.005876104680947014,1
ENSGACG00000018016,cd74a,4.5926412872841444,-0.8639675041722517,1,8.418977321058625,0.8639675041722517,1
ENSGACG00000018103,rack1,4.284301412872842,0.06749809668296303,1,4.1073716849369575,-0.06749809668296303,1
ENSGACG00000018439,rpl26,6.475137362637363,-0.10682402806841518,1,7.0120323240083975,0.10682402806841518,1
ENSGACG00000019287,ENSGACG00000019287,3.213226059654631,0.3938844831978201,1,2.450807414216527,-0.3938844831978201,1
ENSGACG00000019282,ENSGACG00000019282,15.40076530612245,0.18600670993822277,1,13.615596745647373,-0.18600670993822277,1
ENSGACG00000019128,ENSGACG00000019128,1.8013540031397175,-0.4353852152882246,1,2.450807414216527,0.4353852152882246,1
ENSGACG00000019806,dcn,9.883104395604397,0.772485070687468,1,5.809321278142879,-0.772485070687468,1
ENSGACG00000019945,ptn,2.6614599686028257,-0.6780892066540345,1,4.288912974878922,0.6780892066540345,1
ENSGACG00000020009,rps16,4.446585557299843,0.03627495857503904,1,4.35699095860716,-0.03627495857503904,1
ENSGACG00000000590,rpl18a,4.13824568288854,-0.30110429985981746,1,5.12854144086051,0.30110429985981746,1
ENSGACG00000005065,nfkbiaa,0.3407967032967033,-1.7700116960950736,1,1.202711045865518,1.7700116960950736,1
ENSGACG00000009681,laptm4a,1.1846742543171116,-0.04646216046461216,1,1.2254037071082635,0.04646216046461216,1
ENSGACG00000010476,fosab,1.9798665620094194,1.2585053271413877,1,0.8169358047388424,-1.2585053271413877,1
ENSGACG00000010916,rps12,5.485204081632653,-0.07503889862643653,1,5.809321278142879,0.07503889862643653,1
ENSGACG00000011913,rps7,7.043131868131868,-0.1401367734983432,1,7.806275467504494,0.1401367734983432,1
ENSGACG00000012791,faua,5.9071428571428575,0.04284340433961953,1,5.763935955657388,-0.04284340433961953,1
ENSGACG00000012858,rps29,3.4241954474097334,0.024545951498415874,1,3.3812065251690977,-0.024545951498415874,1
ENSGACG00000013530,hsp90ab1,5.014580062794349,-0.22633740386454937,1,5.9000919231138615,0.22633740386454937,1
ENSGACG00000020925,mt-nd1,5.972056514913658,0.3734410939860475,1,4.629302893520107,-0.3734410939860475,1
ENSGACG00000020929,mt-nd2,5.631259811616955,0.07964443438156676,1,5.355468053287967,-0.07964443438156676,1
ENSGACG00000020935,mt-co1,14.913912872841445,0.16148087274652312,1,13.411362794462663,-0.16148087274652312,1
ENSGACG00000020938,mt-co2,70.13920722135008,0.051072548769851345,1,68.12336905072236,-0.051072548769851345,1
ENSGACG00000020940,ENSGACG00000020940,15.40076530612245,0.14110348537517048,1,14.04675730925954,-0.14110348537517048,1
ENSGACG00000020942,mt-co3,30.298449764521195,0.07644139539453931,1,28.91045042325792,-0.07644139539453931,1
ENSGACG00000020946,mt-nd4l,5.0308084772370485,0.33860940747870294,1,3.9939083787232295,-0.33860940747870294,1
ENSGACG00000020951,mt-nd5,1.2171310832025117,0.5639183352457335,1,0.8169358047388424,-0.5639183352457335,1
ENSGACG00000020954,mt-cyb,14.978826530612245,-0.42370667107314963,1,20.219161167286348,0.42370667107314963,1
ENSGACG00000001940,RPS20,6.0856554160125595,0.06880578368548118,1,5.832013939385625,-0.06880578368548118,1
ENSGACG00000002475,ptgdsb.1,4.690011773940346,0.2959623413083303,1,3.8350597500240102,-0.2959623413083303,1
ENSGACG00000002767,rpl7,7.805867346938776,-0.5303332695341494,1,11.346330621372811,0.5303332695341494,1
ENSGACG00000003110,rpl21,6.3453100470957615,-0.21739797307177788,1,7.420500226377818,0.21739797307177788,1
ENSGACG00000003266,ENSGACG00000003266,0.7789638932496076,-0.7667365640622126,1,1.3388670133219918,0.7667365640622126,1
ENSGACG00000004252,MYL12B,2.564089481946625,0.2837382910378152,1,2.110417495575343,-0.2837382910378152,1
ENSGACG00000004690,si:ch1073-406l10.2,3.294368131868132,0.4429820272391247,1,2.4281147529737814,-0.4429820272391247,1
ENSGACG00000004701,ENSGACG00000004701,2.888657770800628,-0.1805645941846632,1,3.2904358801981153,0.1805645941846632,1
ENSGACG00000013435,rpl17,8.941856357927787,-0.22711826178612693,1,10.52939481663397,0.22711826178612693,1
ENSGACG00000000326,ENSGACG00000000326,4.673783359497645,0.3253304385848519,1,3.7442891050530274,-0.3253304385848519,1
ENSGACG00000001810,ENSGACG00000001810,0,-6.02914466424654,1,1.0438624171662987,6.02914466424654,1
ENSGACG00000003205,selenbp1,1.4118720565149137,0.3999133053472388,1,1.0665550784090443,-0.3999133053472388,1
ENSGACG00000003476,rps19,5.972056514913658,-0.06601987923201413,1,6.285867164240537,0.06601987923201413,1
ENSGACG00000014009,si:ch211-79k12.1,0.6004513343799058,-1.0079880126499765,1,1.2254037071082635,1.0079880126499765,1
ENSGACG00000013795,csf3r,1.1684458398744113,-0.1427122488164574,1,1.2934816908365003,0.1427122488164574,1
ENSGACG00000013470,CTSS,1.7039835164835166,-0.2544299982043996,1,2.042339511847106,0.2544299982043996,1
ENSGACG00000013220,tmem176l.1,3.0671703296703297,-0.03398322118292074,1,3.154279912741641,0.03398322118292074,1
ENSGACG00000012665,ENSGACG00000012665,3.261911302982732,0.06471459745938479,1,3.1315872514988956,-0.06471459745938479,1
ENSGACG00000012231,ENSGACG00000012231,3.0022566718995294,-1.0595183132900585,1,6.308559825483282,1.0595183132900585,1
ENSGACG00000011970,ENSGACG00000011970,6.0856554160125595,-0.2862891751370804,1,7.46588554886331,0.2862891751370804,1
ENSGACG00000011547,rpl18,5.387833594976453,-0.2192987573268277,1,6.308559825483282,0.2192987573268277,1
ENSGACG00000010761,rps9,7.465070643642073,0.056654514095566544,1,7.2162662751931075,-0.056654514095566544,1
ENSGACG00000008834,steap4,1.4767857142857144,-1.8876317955144601,1,5.537009343229932,1.8876317955144601,1
ENSGACG00000008819,ENSGACG00000008819,0.5355376766091052,-1.57691753019858,1,1.6338716094776848,1.57691753019858,1
ENSGACG00000007933,c4b,6.913304552590267,0.11378932754690574,1,6.422023131697011,-0.11378932754690574,1
ENSGACG00000005864,gapdhs,1.233359497645212,0.06431027356279995,1,1.1800183846227723,-0.06431027356279995,1
ENSGACG00000005841,ENSGACG00000005841,1.02239010989011,0.3159908218021478,1,0.8169358047388424,-0.3159908218021478,1
ENSGACG00000005431,plecb,0.6329081632653062,-0.7072165693591774,1,1.0438624171662987,0.7072165693591774,1
ENSGACG00000004699,rpl35a,5.6150313971742545,-0.3486469152749967,1,7.193573613950362,0.3486469152749967,1
ENSGACG00000006818,rps25,7.643583202511774,-0.0837658595367361,1,8.146665386145678,0.0837658595367361,1
ENSGACG00000013384,rps3,4.511499215070644,-0.008645983491509579,1,4.56122490979187,0.008645983491509579,1
ENSGACG00000015169,rpl31,8.24403453689168,-0.19384040019255888,1,9.48553239946767,0.19384040019255888,1
ENSGACG00000014833,ENSGACG00000014833,1.2982731554160125,-0.6582677657412905,1,2.0650321730898518,0.6582677657412905,1
ENSGACG00000014576,ENSGACG00000014576,9.363795133437991,0.4524423564881914,1,6.875876356551923,-0.4524423564881914,1
ENSGACG00000015537,cybb,0.9737048665620095,-0.27173892956921514,1,1.1800183846227723,0.27173892956921514,1
ENSGACG00000015402,eef1b2,2.547861067503925,-0.4745558125689022,1,3.5627478151110625,0.4745558125689022,1
ENSGACG00000000860,ENSGACG00000000860,4.235616169544741,0.36904263008853055,1,3.2904358801981153,-0.36904263008853055,1
ENSGACG00000015834,btf3,0.827649136577708,-0.5020365489910092,1,1.1800183846227723,0.5020365489910092,1
ENSGACG00000015957,RPL7A,9.120368916797489,0.018579109736602817,1,9.054371835855504,-0.018579109736602817,1
ENSGACG00000016089,rpl28,6.16679748822606,-0.38472440233983685,1,8.101280063660187,0.38472440233983685,1
ENSGACG00000016123,rpl37,3.5377943485086343,-0.37924885247317497,1,4.629302893520107,0.37924885247317497,1
ENSGACG00000017070,anxa4,0.925019623233909,-0.1401367734983432,1,1.021169755923553,0.1401367734983432,1
ENSGACG00000017163,ENSGACG00000017163,1.1522174254317112,-0.7803642420929875,1,1.9969541893616147,0.7803642420929875,1
ENSGACG00000017611,arpc3,1.0873037676609105,0.4836240117364707,1,0.7715504822533511,-0.4836240117364707,1
ENSGACG00000000474,rpl23,10.240129513343799,-0.34819460238103606,1,13.116358198306969,0.34819460238103606,1
ENSGACG00000005605,atp5mc1,1.5092425431711147,0.8321055256651495,1,0.839628465981588,-0.8321055256651495,1
ENSGACG00000005143,col1a1a,2.4342621664050235,0.5543955611272269,1,1.6565642707204304,-0.5543955611272269,1
ENSGACG00000005975,ENSGACG00000005975,1.4605572998430143,-0.7216486745336745,1,2.4281147529737814,0.7216486745336745,1
ENSGACG00000006018,rpsa,6.475137362637363,-0.13448037097128074,1,7.148188291464871,0.13448037097128074,1
ENSGACG00000007176,ENSGACG00000007176,1.1035321821036108,1.3120405493219045,1,0.4311605636121668,-1.3120405493219045,1
ENSGACG00000007836,ENSGACG00000007836,17.267032967032968,0.06048146282057143,1,16.656413352175285,-0.06048146282057143,1
ENSGACG00000008514,ENSGACG00000008514,1.5579277864992152,0.016832572840056237,1,1.5431009645067022,-0.016832572840056237,1
ENSGACG00000009280,ENSGACG00000009280,3.3592817896389326,0.13842106432185042,1,3.063509267770659,-0.13842106432185042,1
ENSGACG00000009622,slc4a1a,0.5030808477237049,-1.9008205672710003,1,1.928876205633378,1.9008205672710003,1
ENSGACG00000009661,NDUFA4,1.249587912087912,0.38458165159124813,1,0.9530917721953162,-0.38458165159124813,1
ENSGACG00000011905,rps2,7.14050235478807,0.057413600538369636,1,6.898569017794669,-0.057413600538369636,1
ENSGACG00000013298,arhgdia,1.2820447409733124,0.7180892653734936,1,0.7715504822533511,-0.7180892653734936,1
ENSGACG00000013895,ENSGACG00000013895,6.767248822605966,-0.8625937032805764,1,12.39019303853911,0.8625937032805764,1
ENSGACG00000013902,ENSGACG00000013902,10.158987441130298,0.20674102292578445,1,8.850137884670792,-0.20674102292578445,1
ENSGACG00000013918,HBE1,35.34548665620095,1.0243076186319708,1,17.47334915691413,-1.0243076186319708,1
ENSGACG00000014154,si:dkey-159f12.2,8.24403453689168,0.07817418092853234,1,7.851660789989985,-0.07817418092853234,1
ENSGACG00000014635,rpl27,6.880847723704867,-0.14837824468018201,1,7.6701195000480205,0.14837824468018201,1
ENSGACG00000014559,rpl3,3.6838500784929358,-0.34902493048504324,1,4.720073538491089,0.34902493048504324,1
ENSGACG00000014415,npsn,5.12817896389325,1.4587437862235804,1,1.8607982219051409,-1.4587437862235804,1
ENSGACG00000015164,ENSGACG00000015164,3.278139717425432,-0.667200890511298,1,5.242004747074239,0.667200890511298,1
ENSGACG00000015484,fth1b,9.055455259026688,0.30785275235847065,1,7.352422242649581,-0.30785275235847065,1
ENSGACG00000015499,rplp2l,3.521565934065934,0.2383460767068344,1,2.995431284042422,-0.2383460767068344,1
ENSGACG00000015752,rpl13,5.777315541601256,-0.06086473899757516,1,6.058940551813081,0.06086473899757516,1
ENSGACG00000015825,aldh1a2,1.249587912087912,0.7664522869348926,1,0.7261651597678599,-0.7664522869348926,1
ENSGACG00000015943,cyba,1.428100470957614,-0.5066170218012009,1,2.042339511847106,0.5066170218012009,1
ENSGACG00000015963,cox4i1,1.2820447409733124,-0.05951831329005841,1,1.3388670133219918,0.05951831329005841,1
ENSGACG00000016070,ENSGACG00000016070,3.927276295133438,0.34173223425870947,1,3.10889459025615,-0.34173223425870947,1
ENSGACG00000017042,rps17,3.7325353218210364,0.16773986321820544,1,3.3358212026836065,-0.16773986321820544,1
ENSGACG00000017200,taldo1,1.5903846153846155,0.6002119558330696,1,1.0438624171662987,-0.6002119558330696,1
ENSGACG00000017491,rpl12,5.874686028257457,-0.283613029857507,1,7.193573613950362,0.283613029857507,1
ENSGACG00000002363,anpepa,1.135989010989011,0.8172103118082075,1,0.6353945147968774,-0.8172103118082075,1
ENSGACG00000009214,cpa1,0.3732535321821036,-1.5334495016224707,1,1.1119404008945355,1.5334495016224707,1
