FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,SAY Average,SAY Log2 Fold Change,SAY P-Value
ENSGACG00000004053,ENSGACG00000004053,1.3998984494399729,0.29038483936788184,1,1.1446996298903973,-0.29038483936788184,1
ENSGACG00000004750,cfl1l,3.2996427496009972,0.19535127918906237,1,2.8825676186383813,-0.19535127918906237,1
ENSGACG00000005108,psap,1.3642099095411937,-0.2030666256020025,1,1.5706790668669581,0.2030666256020025,1
ENSGACG00000008736,rps24,26.724321327903144,-0.037058293590181535,1,27.431154029544757,0.037058293590181535,1
ENSGACG00000011558,rps27a,40.230680196416834,-0.029701515632518216,1,41.08491598316189,0.029701515632518216,1
ENSGACG00000000016,cox6c,1.0520899045304837,0.05590029580305633,1,1.0121015194330316,-0.05590029580305633,1
ENSGACG00000003262,snrpb,2.1666863269183665,0.10301472463983163,1,2.017797333046867,-0.10301472463983163,1
ENSGACG00000003568,ENSGACG00000003568,2.186490372180117,0.11293875124217134,1,2.0222813271203046,-0.11293875124217134,1
ENSGACG00000003641,ahcy,1.9211986825279204,-0.0759351109325811,1,2.0254841800299026,0.0759351109325811,1
ENSGACG00000003895,rps23,22.544430024844974,-0.11623133532399965,1,24.446095117799235,0.11623133532399965,1
ENSGACG00000004372,rpl22,13.585162465284405,0.019816097181592607,1,13.405220567832313,-0.019816097181592607,1
ENSGACG00000004926,rps10,26.096574351533288,-0.09361504813625743,1,27.857774037103237,0.09361504813625743,1
ENSGACG00000005189,rplp2,12.541117954141507,0.26280351641514077,1,10.45667417925621,-0.26280351641514077,1
ENSGACG00000007041,rpl29,11.781962885774414,-0.1385473193039064,1,12.974757136782316,0.1385473193039064,1
ENSGACG00000007536,ENSGACG00000007536,4.063955121421672,0.09423505548009903,1,3.808192109512262,-0.09423505548009903,1
ENSGACG00000001473,ENSGACG00000001473,1.077257545383958,0.17940215059814568,1,0.9512473141506659,-0.17940215059814568,1
ENSGACG00000000741,rps26,17.962269052407503,-0.22150465976112255,1,20.951782593427595,0.22150465976112255,1
ENSGACG00000008496,rplp0,17.39269645899404,-0.08792553366768452,1,18.493272700020015,0.08792553366768452,1
ENSGACG00000008815,nop56,1.965345200090572,-0.21860110449262427,1,2.2874775480350356,0.21860110449262427,1
ENSGACG00000009846,arpc4,1.9942260994306245,0.2320942604174795,1,1.6981526126689666,-0.2320942604174795,1
ENSGACG00000010458,BRK1,1.5967011492286163,0.3098472066588903,1,1.2881874402403968,-0.3098472066588903,1
ENSGACG00000010920,snrpe,1.1568863107072456,0.09667789927672299,1,1.0819237128622725,-0.09667789927672299,1
ENSGACG00000015247,nme2a,4.429711082349622,0.005553905677076365,1,4.414171880008242,-0.005553905677076365,1
ENSGACG00000005090,ENSGACG00000005090,2.4074292521315184,0.2386148185386936,1,2.040857873995974,-0.2386148185386936,1
ENSGACG00000003288,rpl38,6.425587518885393,-0.2038731810084613,1,7.403714785827203,0.2038731810084613,1
ENSGACG00000006059,RPL19,9.06777722422391,-0.13272862029267918,1,9.945498854884336,0.13272862029267918,1
ENSGACG00000008983,ENSGACG00000008983,3.2852022999309707,0.42418709706570223,1,2.448901334678785,-0.42418709706570223,1
ENSGACG00000009568,snu13a,1.5558553058762563,-0.26734063600710123,1,1.8730283815330282,0.26734063600710123,1
ENSGACG00000014492,hbae5,12.458601098884214,-0.16250867796918422,1,13.949705562464008,0.16250867796918422,1
ENSGACG00000016153,rpl9,24.954128490496068,-0.004496845076148226,1,25.04246632956642,0.004496845076148226,1
ENSGACG00000016482,hmgb2a,6.802895839549365,0.23850308700779665,1,5.7683380901863615,-0.23850308700779665,1
ENSGACG00000019181,rps15a,30.75341307797861,-0.0695565788152459,1,32.28603846991371,0.0695565788152459,1
ENSGACG00000019097,prdx2,3.886543882618492,-0.10377443178097656,1,4.177801335279894,0.10377443178097656,1
ENSGACG00000018676,atp5pd,1.1397640632413573,0.1370901392744106,1,1.0364432015459781,-0.1370901392744106,1
ENSGACG00000017861,rps6,20.817971120724266,-0.04066368378056229,1,21.42196140055661,0.04066368378056229,1
ENSGACG00000017164,rps3a,26.091829632355992,-0.15528206316586068,1,29.069093007513278,0.15528206316586068,1
ENSGACG00000016738,eif3bb,1.0184642860131368,0.09650987279923506,1,0.9525284553145051,-0.09650987279923506,1
ENSGACG00000016657,arpc1b,3.28705892917426,0.3796937207061415,1,2.5270509456729813,-0.3796937207061415,1
ENSGACG00000019606,mdh1aa,1.1639002434041155,-0.12453705017765204,1,1.2689703227828075,0.12453705017765204,1
ENSGACG00000019739,cct4,2.1328544162628766,-0.17076875230382393,1,2.4014991116167317,0.17076875230382393,1
ENSGACG00000004373,dkc1,2.0476557632097214,-0.34096272988825715,1,2.5943108567745434,0.34096272988825715,1
ENSGACG00000004038,psma3,2.1128440788629828,0.11466107281962079,1,1.951818563109144,-0.11466107281962079,1
ENSGACG00000006710,ENSGACG00000006710,1.3968040673678244,0.20562744732073124,1,1.2113189704100398,-0.20562744732073124,1
ENSGACG00000007324,ENSGACG00000007324,1.3607029431927589,0.31884233211477053,1,1.0908917010091475,-0.31884233211477053,1
ENSGACG00000009305,atp5if1b,2.2690072274374096,-0.1999940400761413,1,2.6071222684129363,0.1999940400761413,1
ENSGACG00000009310,rpl13a,36.00519833082901,-0.08087306989997778,1,38.097294789088686,0.08087306989997778,1
ENSGACG00000011212,ENSGACG00000011212,2.426820713116982,0.20429939425354093,1,2.106836643933697,-0.20429939425354093,1
ENSGACG00000012607,ENSGACG00000012607,1.4855096867694142,-0.003495934518453203,1,1.4893266029631638,0.003495934518453203,1
ENSGACG00000012635,ENSGACG00000012635,2.1078930675475456,0.45010653666711087,1,1.5431345318444136,-0.45010653666711087,1
ENSGACG00000001954,ENSGACG00000001954,1.9086148621011831,0.2390241145028601,1,1.6174407193470919,-0.2390241145028601,1
ENSGACG00000002088,rpl36,16.582587232505567,-0.06519601240986006,1,17.356259917112656,0.06519601240986006,1
ENSGACG00000002136,zgc:171480,1.7033541846486673,0.36910564387008094,1,1.3189348281725395,-0.36910564387008094,1
ENSGACG00000003869,magoh,1.2144418172492073,0.19429122732574722,1,1.0614254542408441,-0.19429122732574722,1
ENSGACG00000004230,RPL5,14.923173273281408,0.014878176367301599,1,14.776041613140343,-0.014878176367301599,1
ENSGACG00000008021,uba52,18.1268901786458,-0.1122341239183795,1,19.601459806740994,0.1122341239183795,1
ENSGACG00000012793,ENSGACG00000012793,6.601967296997856,-0.10114159208550211,1,7.0840700654493025,0.10114159208550211,1
ENSGACG00000012927,ENSGACG00000012927,7.0875789901870245,-0.1490018670555906,1,7.8617227518997455,0.1490018670555906,1
ENSGACG00000013005,atp5f1d,1.1797847380411444,0.19491202142825703,1,1.0306780663087012,-0.19491202142825703,1
ENSGACG00000013244,ENSGACG00000013244,1.1236732764661852,0.3303853245669036,1,0.8935959617778982,-0.3303853245669036,1
ENSGACG00000014467,serbp1a,3.9905151202426814,0.15545042393031006,1,3.583992405840388,-0.15545042393031006,1
ENSGACG00000001305,ssr2,0.9772058583844904,-0.3368692902252457,1,1.234379511359147,0.3368692902252457,1
ENSGACG00000002010,ak2,1.5121213725898912,0.14370571524655096,1,1.3688993335622714,-0.14370571524655096,1
ENSGACG00000002118,rpl11,16.790323415615802,-0.0013079718454518385,1,16.81241549306288,0.0013079718454518385,1
ENSGACG00000002182,ENSGACG00000002182,33.81788279009632,-0.1525160020068581,1,37.60469601159249,0.1525160020068581,1
ENSGACG00000002835,rps5,25.564753219400036,-0.16223233786395141,1,28.61941245900569,0.16223233786395141,1
ENSGACG00000003336,ENSGACG00000003336,27.88636494206397,-0.1258585354372217,1,30.44119519398515,0.1258585354372217,1
ENSGACG00000003628,rpl30,19.299042107575648,-0.11361720085775939,1,20.88900667639947,0.11361720085775939,1
ENSGACG00000003995,rplp1,34.890189324164844,0.015580912141095915,1,34.529957218378215,-0.015580912141095915,1
ENSGACG00000005201,SNRPD1,1.7157317129372611,0.24970673223861972,1,1.4432055210649497,-0.24970673223861972,1
ENSGACG00000007069,cbx3a,1.1335752990970602,0.3945897161202815,1,0.8622080032638358,-0.3945897161202815,1
ENSGACG00000007961,rpl15,13.342562910827965,-0.02017437871741823,1,13.53589696654392,0.02017437871741823,1
ENSGACG00000008265,rpl14,15.86015216472797,-0.057853899099609585,1,16.515831313634088,0.057853899099609585,1
ENSGACG00000009137,eif3i,1.2171236150450693,-0.2242923717828097,1,1.4220666918616016,0.2242923717828097,1
ENSGACG00000009814,rps18,27.512769879886577,-0.2163956057718064,1,31.978564590592285,0.2163956057718064,1
ENSGACG00000010080,cct3,2.432596892984993,0.03556431209057864,1,2.373954576594187,-0.03556431209057864,1
ENSGACG00000002699,ENSGACG00000002699,22.937003963731545,-0.030917479276411974,1,23.443602157094997,0.030917479276411974,1
ENSGACG00000000082,ENSGACG00000000082,1.536876429167079,0.028890305122628135,1,1.506622008674994,-0.028890305122628135,1
ENSGACG00000000061,cnbpa,3.711195565196745,0.020660000015052526,1,3.659579734506905,-0.020660000015052526,1
ENSGACG00000015245,naca,12.170617274036262,-0.02846596245281674,1,12.418101301094147,0.02846596245281674,1
ENSGACG00000010752,cd63,1.4943802487095732,-0.034670877502851694,1,1.5309636907879405,0.034670877502851694,1
ENSGACG00000010457,ENSGACG00000010457,3.6511645529970647,-0.1000095254135418,1,3.914526826110922,0.1000095254135418,1
ENSGACG00000010310,ppdpfb,3.4308445494600925,-0.15515845593204558,1,3.821644091732574,0.15515845593204558,1
ENSGACG00000009964,tktb,1.7877276691492492,0.0968878097374144,1,1.6718892188102612,-0.0968878097374144,1
ENSGACG00000009225,ENSGACG00000009225,4.566895354214871,0.0015857017572904475,1,4.563424825595518,-0.0015857017572904475,1
ENSGACG00000009161,pa2g4b,1.5909249693606058,0.08797474378764036,1,1.4970134499461993,-0.08797474378764036,1
ENSGACG00000008262,fance,19.362167501847477,-0.13971924126940483,1,21.3399683660709,0.13971924126940483,1
ENSGACG00000007599,atp5pb,1.1917496820534517,0.08423492179374192,1,1.1242013712689687,-0.08423492179374192,1
ENSGACG00000007164,pgd,1.4102130563471345,0.00904903356999176,1,1.401568433240173,-0.00904903356999176,1
ENSGACG00000006447,ybx1,8.37339788723379,0.2522393911342302,1,7.032824418895731,-0.2522393911342302,1
ENSGACG00000013304,ENSGACG00000013304,5.60268817983204,0.07747504490020107,1,5.311611265277658,-0.07747504490020107,1
ENSGACG00000013073,rpl10,19.926376499669217,-0.1283223613267399,1,21.789008343996567,0.1283223613267399,1
ENSGACG00000012484,zgc:171772,25.365475013953674,-0.12595810844064825,1,27.69122568580413,0.12595810844064825,1
ENSGACG00000015206,cirbpa,1.2323892332676685,0.44817828792269376,1,0.9032045205066929,-0.44817828792269376,1
ENSGACG00000015549,rps15,4.682831535851368,0.026054993094167145,1,4.600577919346857,-0.026054993094167145,1
ENSGACG00000015568,rps28,13.328122461157939,-0.12474534737596166,1,14.537749356666238,0.12474534737596166,1
ENSGACG00000015670,RPL5,1.279217548626182,-0.12033301442725453,1,1.3906787333475392,0.12033301442725453,1
ENSGACG00000016489,rps8a,26.044588732721195,-0.08108388350552609,1,27.561830428256364,0.08108388350552609,1
ENSGACG00000017028,ENSGACG00000017028,5.601656719141324,-0.08502128443888646,1,5.943854429632343,0.08502128443888646,1
ENSGACG00000017191,eef1da,3.7045942167761616,-0.2529578744764165,1,4.4160935917540005,0.2529578744764165,1
ENSGACG00000017481,gtpbp4,2.7870067863150654,-0.015811256171276433,1,2.8185105604464176,0.015811256171276433,1
ENSGACG00000017667,eif3f,2.170812169681231,-0.0048143297330116575,1,2.178580549108697,0.0048143297330116575,1
ENSGACG00000001512,DBI,1.820528119114023,0.4141571339160459,1,1.3663370512345927,-0.4141571339160459,1
ENSGACG00000001804,zgc:162944,1.733266544679436,-0.07460599237780563,1,1.825626158470975,0.07460599237780563,1
ENSGACG00000002035,rpl8,33.24026480329527,-0.05294264796581327,1,34.49728811870031,0.05294264796581327,1
ENSGACG00000003250,rpl24,8.741629353819459,-0.053838394056443306,1,9.077525716383223,0.053838394056443306,1
ENSGACG00000004591,ENSGACG00000004591,1.3842202469410871,-0.2682441286208759,1,1.6674052247368238,0.2682441286208759,1
ENSGACG00000006855,tpt1,8.283660807141484,-0.2298381465733934,1,9.718096298302862,0.2298381465733934,1
ENSGACG00000007282,cxcr4a,5.81970750915872,0.15633282712206542,1,5.2238530955546665,-0.15633282712206542,1
ENSGACG00000007556,ENSGACG00000007556,1.070243612687088,0.12129693361246181,1,0.9839164138285675,-0.12129693361246181,1
ENSGACG00000007959,lcp1,5.055807721614332,0.04894708783962631,1,4.888834681210695,-0.04894708783962631,1
ENSGACG00000007989,itm2bb,2.495103410842392,0.04136028110113754,1,2.4252002231477583,-0.04136028110113754,1
ENSGACG00000000825,PDCL3,2.2593114969446777,0.1024402758402152,1,2.104914932187938,-0.1024402758402152,1
ENSGACG00000001147,psmb6,1.5119150804517478,0.45233829660670366,1,1.1049842538113797,-0.45233829660670366,1
ENSGACG00000001123,ENSGACG00000001123,19.47088345864896,0.17322841947820855,1,17.27490745320886,-0.17322841947820855,1
ENSGACG00000000344,ENSGACG00000000344,2.6306373456024956,0.08825390831260571,1,2.4751647285374903,-0.08825390831260571,1
ENSGACG00000018720,rps4x,11.216103550847528,-0.0021005564019165313,1,11.236889148034331,0.0021005564019165313,1
ENSGACG00000019142,ENSGACG00000019142,2.039197785545849,-0.02687400898224368,1,2.0780109677473133,0.02687400898224368,1
ENSGACG00000019593,rpl34,23.91338465356346,-0.1156113388987503,1,25.919407456214408,0.1156113388987503,1
ENSGACG00000019847,cct7,2.6803537508950144,-0.25936726981867797,1,3.209258615417398,0.25936726981867797,1
ENSGACG00000020072,eif4a1b,4.337704788737741,0.2627126663550714,1,3.616661505518289,-0.2627126663550714,1
ENSGACG00000020086,ENSGACG00000020086,1.9958764365357704,-0.32643125254488126,1,2.5033498341419542,0.32643125254488126,1
ENSGACG00000020217,atp5l,1.1160404673548856,0.2246052684916981,1,0.9550907376421838,-0.2246052684916981,1
ENSGACG00000020257,ubb,4.435074677941347,0.44625828712371085,1,3.2560202678975316,-0.44625828712371085,1
ENSGACG00000020333,msna,1.1936063112967408,0.01046831166416995,1,1.1850555765513346,-0.01046831166416995,1
ENSGACG00000020414,h2afx,1.3161438413538207,-0.04636427445906477,1,1.3592907748334768,0.04636427445906477,1
ENSGACG00000020494,cct6a,1.6394036218242654,-0.08811763148983998,1,1.7429925534033412,0.08811763148983998,1
ENSGACG00000020581,sod1,1.581229238867874,0.3693490375842541,1,1.2241303820484326,-0.3693490375842541,1
ENSGACG00000020617,cct8,1.4050557528935537,-0.044200586823865406,1,1.4489706563022264,0.044200586823865406,1
ENSGACG00000020625,rpl23a,21.194454272835664,-0.10732810820704497,1,22.840825239508614,0.10732810820704497,1
ENSGACG00000020692,ENSGACG00000020692,16.053447898168177,-0.12586422313002466,1,17.524089409575602,0.12586422313002466,1
ENSGACG00000020827,ncf1,1.842807670033492,0.03572088176317978,1,1.7980816234484305,-0.03572088176317978,1
ENSGACG00000020830,ENSGACG00000020830,1.2367213681686764,0.2266178257990863,1,1.0569414601674065,-0.2266178257990863,1
ENSGACG00000020887,cdkn2aipnl,1.056834623707778,0.2460688272574031,1,0.8910336794502197,-0.2460688272574031,1
ENSGACG00000020896,rhogb,1.613410812418218,0.3923887878889113,1,1.2292549467037899,-0.3923887878889113,1
ENSGACG00000020906,rps14,38.56796556298238,-0.03222908611504227,1,39.455944993340246,0.03222908611504227,1
ENSGACG00000016474,ENSGACG00000016474,1.0869532758766898,0.36869772510939663,1,0.8417097446424073,-0.36869772510939663,1
ENSGACG00000017032,cfl1,3.1870072421747926,0.3223616243522345,1,2.5494709160401685,-0.3223616243522345,1
ENSGACG00000017440,rpl39,21.297806634045422,-0.15021334102104333,1,23.644741319817765,0.15021334102104333,1
ENSGACG00000017482,rpl36a,26.21271682530793,-0.07672111696613548,1,27.65599430379855,0.07672111696613548,1
ENSGACG00000017702,eef1g,13.55999482443093,-0.0073294756911432835,1,13.634544836159545,0.0073294756911432835,1
ENSGACG00000017755,ran,2.356681386148283,0.013765261558144726,1,2.3348797710970888,-0.013765261558144726,1
ENSGACG00000018016,cd74a,6.01692279322365,0.29135367634282217,1,4.918300927978998,-0.29135367634282217,1
ENSGACG00000018103,rack1,16.985888362575587,-0.07864848114443657,1,17.944944281896802,0.07864848114443657,1
ENSGACG00000018116,hnrnpaba,1.0607541743324993,0.27333914533771597,1,0.8775816972299072,-0.27333914533771597,1
ENSGACG00000018149,atp5po,1.142239568899076,0.04121871790957987,1,1.1101088184667367,-0.04121871790957987,1
ENSGACG00000018439,rpl26,23.61776801960421,-0.185279211477674,1,26.865530205709714,0.185279211477674,1
ENSGACG00000018552,sh3bgrl,1.0277474322295823,0.4079650892860599,1,0.7744498335408452,-0.4079650892860599,1
ENSGACG00000019287,ENSGACG00000019287,3.1791681409253494,0.37083343781551603,1,2.459150463989499,-0.37083343781551603,1
ENSGACG00000019282,ENSGACG00000019282,17.6606699464421,0.44675830454910637,1,12.962586295725842,-0.44675830454910637,1
ENSGACG00000020009,rps16,17.070468139214313,-0.07831554344400082,1,18.030140169292117,0.07831554344400082,1
ENSGACG00000020109,atp5f1c,1.9313069972969388,0.14879146415517253,1,1.7423519828214218,-0.14879146415517253,1
ENSGACG00000000590,rpl18a,17.63570859772677,-0.08203008612852347,1,18.675194745285193,0.08203008612852347,1
ENSGACG00000004803,sf3b6,1.17504001886385,0.21714879777490115,1,1.0108203782691925,-0.21714879777490115,1
ENSGACG00000009066,tcp1,1.861373962466383,-0.15448697726669947,1,2.0722458325100366,0.15448697726669947,1
ENSGACG00000009220,erh,1.176896648107139,0.3705158447267888,1,0.9102507969078089,-0.3705158447267888,1
ENSGACG00000010916,rps12,23.293889362719337,-0.09864737592745687,1,24.95278644809767,0.09864737592745687,1
ENSGACG00000011811,COX7A2,1.0584849608129239,0.2338821387816319,1,0.9000016675970947,-0.2338821387816319,1
ENSGACG00000011913,rps7,29.995495762440374,-0.06232432644709984,1,31.332869444017287,0.06232432644709984,1
ENSGACG00000012791,faua,21.29945697115057,-0.14599192225722746,1,23.577481408716203,0.14599192225722746,1
ENSGACG00000012858,rps29,9.179587563097542,-0.27695033000094327,1,11.126711007944152,0.27695033000094327,1
ENSGACG00000013530,hsp90ab1,19.602085258508055,0.0031412064962133,1,19.567509565899254,-0.0031412064962133,1
ENSGACG00000020925,mt-nd1,5.333064355278836,-0.020904705197611673,1,5.412821417220961,0.020904705197611673,1
ENSGACG00000020929,mt-nd2,6.434870665101839,0.10002778609160101,1,6.005989776078548,-0.10002778609160101,1
ENSGACG00000020935,mt-co1,16.508528354912148,0.03965893778106544,1,16.067431906290338,-0.03965893778106544,1
ENSGACG00000020938,mt-co2,70.0815651700188,0.05328377956635233,1,67.56930669262943,-0.05328377956635233,1
ENSGACG00000020942,mt-co3,35.204372250556986,0.34113188433223485,1,27.80268496705815,-0.34113188433223485,1
ENSGACG00000020944,mt-nd3,1.0636422642665047,0.3113336476393911,1,0.8570834386084788,-0.3113336476393911,1
ENSGACG00000020946,mt-nd4l,6.427856732404968,0.40747818401605995,1,4.847838163967838,-0.40747818401605995,1
ENSGACG00000020951,mt-nd5,1.4135137305574261,0.07781039817884239,1,1.3394330867939679,-0.07781039817884239,1
ENSGACG00000020954,mt-cyb,21.361757196869824,0.05629712833927414,1,20.55270712089166,-0.05629712833927414,1
ENSGACG00000001940,RPS20,28.13102741790184,-0.05770818042597892,1,29.291370999439394,0.05770818042597892,1
ENSGACG00000002767,rpl7,33.776418070329534,-0.21272939743255748,1,39.159360813911455,0.21272939743255748,1
ENSGACG00000003110,rpl21,23.32586464413154,0.03565586155317213,1,22.765878481424018,-0.03565586155317213,1
ENSGACG00000004252,MYL12B,1.840951040790203,0.2625798229191759,1,1.5348071142794582,-0.2625798229191759,1
ENSGACG00000012539,rpl22l1,3.223108366349858,-0.3424928003671266,1,4.088121453811144,0.3424928003671266,1
ENSGACG00000012551,ENSGACG00000012551,1.1560611421546725,0.12409833323582198,1,1.0607848836589244,-0.12409833323582198,1
ENSGACG00000013435,rpl17,33.13753131849994,-0.07124503652946412,1,34.8297442507166,0.07124503652946412,1
ENSGACG00000001413,PHB2,1.2942768747106381,0.09871425712814019,1,1.2087566880823613,-0.09871425712814019,1
ENSGACG00000014681,CCT2,2.509337568374275,-0.07866027064001413,1,2.650681067983472,0.07866027064001413,1
ENSGACG00000001945,vbp1,1.1317186698537711,0.11621835652247292,1,1.0441300485290137,-0.11621835652247292,1
